Rank,Release Group,Worldwide,Domestic,%,Foreign,%
334,Que Leones,"$822,828","$822,828",100%,-,-
335,Joni 75: A Birthday Celebration,"$808,831","$752,205",93%,"$56,626",7%
336,The Whistlers,"$808,743","$55,608",6.9%,"$753,135",93.1%
337,Vita & Virginia,"$793,439","$42,741",5.4%,"$750,698",94.6%
338,Chonda Pierce: Unashamed,"$787,979","$787,979",100%,-,-
339,Elf 2019 Re-release,"$786,249","$786,249",100%,-,-
340,Ordinary Love,"$774,877","$323,688",41.8%,"$451,189",58.2%
341,The Church,"$772,000","$772,000",100%,-,-
342,DanTDM Presents The Contest,"$765,363","$307,484",40.2%,"$457,879",59.8%
343,Patterns of Evidence: Moses Controversy,"$765,361","$765,361",100%,-,-
344,I Love Lucy: A Colorized Celebration,"$754,323","$754,323",100%,-,-
345,Everybody's Everything,"$748,539","$547,207",73.1%,"$201,332",26.9%
346,David Crosby: Remember My Name,"$732,793","$732,793",100%,-,-
347,The Great Alaskan Race,"$725,415","$485,603",66.9%,"$239,812",33.1%
348,Where's My Roy Cohn?,"$722,603","$705,274",97.6%,"$17,329",2.4%
349,The Shining 2019 Re-release,"$704,716","$551,257",78.2%,"$153,459",21.8%
350,Frankie,"$695,680","$171,781",24.7%,"$523,899",75.3%
351,Raise Hell: The Life & Times of Molly Ivins,"$695,327","$694,410",99.9%,$917,0.1%
352,The Least of These: The Graham Staines Story,"$695,164","$607,015",87.3%,"$88,149",12.7%
353,Romeo Akbar Walter,"$688,719","$236,299",34.3%,"$452,420",65.7%
354,Bethany Hamilton: Unstoppable,"$684,078","$590,671",86.3%,"$93,407",13.7%
355,Stockholm,"$665,527","$292,590",44%,"$372,937",56%
356,The Painted Bird,"$657,261","$1,460",0.2%,"$655,801",99.8%
357,The Public,"$644,740","$573,503",89%,"$71,237",11%
358,Marjaavaan,"$641,154","$174,164",27.2%,"$466,990",72.8%
359,Aquarela,"$638,907","$307,346",48.1%,"$331,561",51.9%
360,Asako I & II,"$627,102","$25,559",4.1%,"$601,543",95.9%
361,Give Me Liberty,"$624,818","$242,734",38.8%,"$382,084",61.2%
362,Nancy Drew and the Hidden Staircase,"$623,088","$623,088",100%,-,-
363,Dirty Dancing 2019 Re-release,"$622,968","$622,968",100%,-,-
364,Killerman,"$619,855","$291,477",47%,"$328,378",53%
365,"A White, White Day","$614,674",-,-,"$614,674",100%
366,The Muppet Movie 2019 Re-release,"$610,475","$610,475",100%,-,-
367,Bolshoi Ballet: The Sleeping Beauty,"$606,872","$311,368",51.3%,"$295,504",48.7%
368,The Golden Glove,"$604,479","$6,160",1%,"$598,319",99%
369,To Kill a Mockingbird 2019 Re-release,"$592,237","$592,237",100%,-,-
370,The Cure: Anniversary 1978-2018 Live in Hyde Park,"$591,904","$378,405",63.9%,"$213,499",36.1%
371,The Wonderland,"$591,857","$50,876",8.6%,"$540,981",91.4%
372,And Then We Danced,"$579,574","$177,262",30.6%,"$402,312",69.4%
373,My Fair Lady 2019 Re-release,"$560,711","$560,711",100%,-,-
374,Fiddler: A Miracle of Miracles,"$558,816","$549,386",98.3%,"$9,430",1.7%
375,"DCI 2019: Big, Loud & Live 16","$546,060","$546,060",100%,-,-
376,The Day Shall Come,"$543,993","$26,972",5%,"$517,021",95%
377,StarDog and TurboCat,"$537,586","$80,490",15%,"$457,096",85%
378,Grateful Dead Meet-Up 2019,"$537,153","$537,153",100%,-,-
379,CatVideoFest,"$536,566","$470,923",87.8%,"$65,643",12.2%
380,Margaret Atwood: Live in Cinemas,"$529,285","$93,690",17.7%,"$435,595",82.3%
381,The Audience 2019 Re-release,"$523,432","$106,529",20.4%,"$416,903",79.6%
382,Bolshoi Ballet: Carmen Suite/Petrushka,"$522,179","$207,523",39.7%,"$314,656",60.3%
383,The Spy Behind Home Plate,"$519,525","$519,525",100%,-,-
384,Wild Nights with Emily,"$519,487","$519,487",100%,-,-
385,Saving Private Ryan 2019 Re-release,"$508,694","$508,694",100%,-,-
386,Synonyms,"$501,223","$206,003",41.1%,"$295,220",58.9%
387,Whisper of the Heart 2019 Re-release,"$498,156","$498,156",100%,-,-
388,Nausicaä of the Valley of the Wind 2019 Re-release,"$495,770","$495,770",100%,-,-
389,Monty Python's Life of Brian 2019 Re-release,"$494,444","$161,507",32.7%,"$332,937",67.3%
390,The Russian Five,"$485,049","$485,049",100%,-,-
391,63 Up,"$483,684","$483,684",100%,-,-
392,Lawrence of Arabia 2019 Re-release,"$482,281","$482,281",100%,-,-
393,Liam Gallagher: As It Was,"$477,009",-,-,"$477,009",100%
394,Gorillaz: Reject False Icons,"$475,465","$453,687",95.4%,"$21,778",4.6%
395,The Shawshank Redemption 2019 Re-release,"$473,776","$358,507",75.7%,"$115,269",24.3%
396,Hail Satan?,"$467,361","$424,284",90.8%,"$43,077",9.2%
397,Christmas Jars,"$459,462","$459,462",100%,-,-
398,Cruel Intentions 2019 Re-release,"$445,218","$445,218",100%,-,-
399,What We Left Behind: Star Trek DS9,"$434,437","$382,457",88%,"$51,980",12%
400,Ghostbusters 2019 Re-release,"$430,435","$369,612",85.9%,"$60,823",14.1%
401,Killing Sarai,"$425,332","$425,332",100%,-,-
402,Ben-Hur 2019 Re-release,"$422,622","$422,622",100%,-,-
403,The Cold Blue,"$420,177","$420,177",100%,-,-
404,Bolshoi Ballet: Le Corsaire,"$417,152","$190,192",45.6%,"$226,960",54.4%
405,The Reliant,"$408,747","$408,747",100%,-,-
406,Meet Me in St. Louis 75th Anniversary,"$403,521","$403,521",100%,-,-
407,"Hello, Dolly!","$400,881","$400,881",100%,-,-
408,The Wedding Guest,"$386,166","$386,166",100%,-,-
409,The Secret World of Arrietty 2019 Re-release,"$384,289","$384,289",100%,-,-
410,Great Performances at the Met: Puccini: Turandot,"$375,295",-,-,"$375,295",100%
411,Cunningham,"$367,560","$265,102",72.1%,"$102,458",27.9%
412,INXS: Baby Live at Wembly Stadium,"$366,425","$161,750",44.1%,"$204,675",55.9%
413,Lords of Chaos,"$365,353","$253,184",69.3%,"$112,169",30.7%
414,Clemency,"$364,952","$364,716",99.9%,$236,<0.1%
415,The Tobacconist,"$360,996",-,-,"$360,996",100%
416,K-12,"$359,377","$303,230",84.4%,"$56,147",15.6%
417,The Tomorrow Man,"$354,103","$354,103",100%,-,-
418,Star Trek: The Motion Picture 2019 Re-release,"$346,243","$346,243",100%,-,-
419,Triple Threat,"$345,900","$76,289",22.1%,"$269,611",77.9%
420,Is It Wrong to Try to Pick Up Girls in a Dungeon - Arrow of the Orion,"$338,632","$271,489",80.2%,"$67,143",19.8%
421,Diane,"$336,166","$336,166",100%,-,-
422,Freaks,"$335,050","$276,591",82.6%,"$58,459",17.4%
423,Anthropocene: The Human Epoch,"$334,162","$104,806",31.4%,"$229,356",68.6%
424,A Silent Voice: The Movie 2019 Re-release,"$333,984","$333,984",100%,-,-
425,The Big Fight Live: IBF Welterweight Title: Errol Spence Jr. vs. Mikey Garcia,"$328,979","$328,979",100%,-,-
426,Lucy in the Sky,"$325,950","$319,976",98.2%,"$5,974",1.8%
427,Sword of Trust,"$323,369","$322,421",99.7%,$948,0.3%
428,Woodstock,"$320,610","$126,562",39.5%,"$194,048",60.5%
429,Beats,"$319,595",-,-,"$319,595",100%
430,Meeting Gorbachev,"$319,230","$251,837",78.9%,"$67,393",21.1%
431,You Are Here: A Come From Away Story,"$318,885","$318,885",100%,-,-
432,Ask Dr. Ruth,"$318,230","$297,195",93.4%,"$21,035",6.6%
433,Josh Groban Bridges Live from Madison Square Garden,"$315,173","$315,173",100%,-,-
434,Plácido Domingo Gala,"$311,246","$52,502",16.9%,"$258,744",83.1%
435,The Third Wife,"$305,755","$84,933",27.8%,"$220,822",72.2%
436,The Kingmaker,"$304,840","$122,587",40.2%,"$182,253",59.8%
437,Cliffs of Freedom,"$300,842","$72,476",24.1%,"$228,366",75.9%
438,Shakira in Concert: El Dorado World Tour,"$294,677","$271,586",92.2%,"$23,091",7.8%
439,The Giant Spider Invasion,"$293,053","$293,053",100%,-,-
440,The Godfather: Part II 45th Anniversary,"$291,754","$291,754",100%,-,-
441,The Zoya Factor,"$289,631","$128,831",44.5%,"$160,800",55.5%
442,Saga of Tanya the Evil - The Movie,"$288,460","$288,460",100%,-,-
443,Khalid: Free Spirit,"$284,229","$284,229",100%,-,-
444,Mike Wallace Is Here,"$281,245","$281,245",100%,-,-
445,Octaman,"$280,710","$280,710",100%,-,-
446,Bolshoi Ballet: The Golden Age,"$277,666","$171,916",61.9%,"$105,750",38.1%
447,See You Soon,"$277,126",-,-,"$277,126",100%
448,True Grit 2019 Re-release,"$276,418","$276,418",100%,-,-
449,Slayer: The Repentless Killogy,"$272,874","$268,727",98.5%,"$4,147",1.5%
450,One Child Nation,"$271,841","$270,128",99.4%,"$1,713",0.6%
451,The Tale of The Princess Kaguya 2019 Re-release,"$271,681","$271,681",100%,-,-
452,Luzia: Cirque du Soleil in Cinema,"$265,673","$265,673",100%,-,-
453,Out of Liberty,"$265,279","$265,279",100%,-,-
454,"Asbury Park: Riot, Redemption, Rock & Roll","$264,983","$167,684",63.3%,"$97,299",36.7%
455,Her Smell,"$260,481","$255,599",98.1%,"$4,882",1.9%
456,Star Raiders: The Adventures of Saber Raine,"$260,234","$260,234",100%,-,-
457,The Cave,"$258,921","$62,625",24.2%,"$196,296",75.8%
458,Play the Flute,"$252,572","$252,572",100%,-,-
459,When Harry Met Sally... 30th Anniversary,"$252,320","$252,320",100%,-,-
460,I Got the Hook Up 2,"$252,293","$252,293",100%,-,-
461,Canal Street,"$251,917","$251,917",100%,-,-
462,The Twilight Zone: A 60th Anniversary Celebration,"$248,514","$248,514",100%,-,-
463,Doctor Who: The End of Time: Part One,"$247,798","$247,798",100%,-,-
464,Friendsgiving Day #1,"$246,168","$246,168",100%,-,-
465,American Woman,"$245,416","$236,637",96.4%,"$8,779",3.6%
466,Out of Blue,"$242,847","$18,779",7.7%,"$224,068",92.3%
467,Ophelia,"$242,115","$50,722",20.9%,"$191,393",79.1%
468,311 Enlarged to Show Detail 3,"$238,791","$238,791",100%,-,-
469,India's Most Wanted,"$235,351","$176,858",75.1%,"$58,493",24.9%
470,Varda by Agnès,"$235,262","$160,765",68.3%,"$74,497",31.7%
471,Premier Boxing Champions: PBC on FOX: Spence vs. Porter,"$232,973","$232,973",100%,-,-
472,DAZN Boxing: Canelo Alvarez vs. Daniel Jacobs,"$230,703","$230,703",100%,-,-
473,The Last Tree,"$228,676","$10,128",4.4%,"$218,548",95.6%
474,Mine 9,"$226,421","$226,421",100%,-,-
475,Millennium Actress 2019 Re-release,"$225,250","$225,250",100%,-,-
476,Extra Ordinary,"$223,898","$164,346",73.4%,"$59,552",26.6%
477,Premier Boxing Champions: PBC on FOX PPV: Pacquiao vs. Thurman,"$223,858","$223,858",100%,-,-
478,Never Surrender: A Galaxy Quest Documentary,"$222,971","$222,971",100%,-,-
479,The Karate Kid 2019 Re-release,"$215,447","$215,447",100%,-,-
480,Hamlet 2019 Re-release,"$214,578","$214,578",100%,-,-
481,Tigers Are Not Afraid 2019 Re-release,"$210,138","$175,559",83.5%,"$34,579",16.5%
482,"Faith, Hope & Love","$210,091","$210,091",100%,-,-
483,Kathy Griffin: A Hell of a Story,"$208,907","$208,907",100%,-,-
484,Batman 2019 Re-release,"$207,901","$159,419",76.7%,"$48,482",23.3%
485,The Iron Orchard,"$204,881","$204,881",100%,-,-
486,Working Woman,"$204,727","$64,048",31.3%,"$140,679",68.7%
487,Hesburgh,"$204,709","$204,709",100%,-,-
488,Forrest Gump 2019 Re-release,"$203,088","$203,088",100%,-,-
489,Blink of an Eye,"$201,874","$201,874",100%,-,-
490,Zombi Child,"$200,909","$25,878",12.9%,"$175,031",87.1%
491,Friendsgiving Day #2,"$198,869","$198,869",100%,-,-
492,Little Joe,"$198,674","$23,862",12%,"$174,812",88%
493,The Warrior Queen of Jhansi,"$198,544","$177,289",89.3%,"$21,255",10.7%
494,Family,"$194,601","$194,601",100%,-,-
495,Mr. Klein,"$193,028","$193,028",100%,-,-
496,The Divine Plan,"$190,031","$190,031",100%,-,-
497,Britt-Marie Was Here,"$185,794","$36,549",19.7%,"$149,245",80.3%
498,Buñuel in the Labyrinth of the Turtles,"$185,675","$36,205",19.5%,"$149,470",80.5%
499,To Dust,"$184,495","$184,495",100%,-,-
500,The River and the Wall,"$183,602","$183,602",100%,-,-
501,Giant Little Ones,"$181,507","$181,507",100%,-,-
502,Raymonda: Bolshoi Ballet,"$181,361","$181,361",100%,-,-
503,Bolshoi Ballet: Raymonda domestic,"$181,361","$181,361",100%,-,-
504,Rafiki,"$181,316","$137,968",76.1%,"$43,348",23.9%
505,Walking on Water,"$178,119","$102,140",57.3%,"$75,979",42.7%
506,Modest Heroes,"$178,027","$178,027",100%,-,-
507,"Iyengar: The Man, Yoga, and the Student's Journey","$176,387","$176,387",100%,-,-
508,Saint Judy,"$176,196","$78,935",44.8%,"$97,261",55.2%
509,Apparition,"$175,038",-,-,"$175,038",100%
510,Them That Follow,"$172,952","$159,218",92.1%,"$13,734",7.9%
511,Little Woods,"$171,912","$150,010",87.3%,"$21,902",12.7%
512,Palau the Movie,"$171,155","$134,696",78.7%,"$36,459",21.3%
513,Be Natural: The Untold Story of Alice Guy-Blaché,"$168,189","$115,804",68.9%,"$52,385",31.1%
514,Bright Ones,"$165,627","$165,627",100%,-,-
515,2001: A Space Odyssey 2019 Re-release,"$165,494","$135,370",81.8%,"$30,124",18.2%
516,The Chambermaid,"$164,531","$86,422",52.5%,"$78,109",47.5%
517,Halston,"$163,446","$151,991",93%,"$11,455",7%
518,"Diana Ross: Her Life, Love and Legacy","$160,968","$160,968",100%,-,-
519,The Body,"$159,317","$68,196",42.8%,"$91,121",57.2%
520,Money,"$155,732","$155,732",100%,-,-
521,Before You Know It,"$151,507","$151,507",100%,-,-
522,Jay Myself,"$151,331","$151,331",100%,-,-
523,Glory 2019 Re-release,"$150,801","$150,801",100%,-,-
524,Piercing,"$149,211","$15,856",10.6%,"$133,355",89.4%
525,Trial by Fire,"$148,504","$148,504",100%,-,-
526,War and Peace,"$148,503","$148,503",100%,-,-
527,Driven,"$147,172",-,-,"$147,172",100%
528,Citizen K,"$145,941","$120,411",82.5%,"$25,530",17.5%
529,Framing John DeLorean,"$145,625","$145,625",100%,-,-
530,Doctor Who: Logopolis,"$143,248","$143,248",100%,-,-
531,Branagh Theatre Live: The Winter's Tale,"$141,143","$141,143",100%,-,-
532,Canelo vs. Kovalev,"$140,820","$140,820",100%,-,-
533,The Cordillera of Dreams,"$140,465","$20,943",14.9%,"$119,522",85.1%
534,Wilder vs. Ortiz,"$139,207","$139,207",100%,-,-
535,Who Will Write Our History,"$138,868","$138,039",99.4%,$829,0.6%
536,Lynryd Skynyrd: Last of the Street Survivors Farewell Tour,"$137,888","$137,888",100%,-,-
537,Made in Abyss: Journey's Dawn,"$135,821","$134,047",98.7%,"$1,774",1.3%
538,Skin,"$135,562",-,-,"$135,562",100%
539,Sonchiriya,"$135,413","$86,765",64.1%,"$48,648",35.9%
540,The Other Story,"$135,191","$135,191",100%,-,-
541,The Wind,"$130,974","$28,252",21.6%,"$102,722",78.4%
542,Mister America,"$130,897","$130,897",100%,-,-
543,Section 375,"$129,916",-,-,"$129,916",100%
544,Paris Is Burning 2019 Re-release,"$125,677","$125,677",100%,-,-
545,This Changes Everything,"$125,348","$64,988",51.8%,"$60,360",48.2%
546,Rosie,"$125,319","$6,839",5.5%,"$118,480",94.5%
547,Mary Magdalene 2019 Re-release,"$124,741","$124,741",100%,-,-
548,A Tuba to Cuba,"$124,592","$121,772",97.7%,"$2,820",2.3%
549,Downtown 81 2019 Re-release,"$123,387","$123,387",100%,-,-
550,Easy Rider 2019 Re-release,"$123,276","$123,276",100%,-,-
551,Tremors,"$121,813","$23,911",19.6%,"$97,902",80.4%
552,Avant qu'on explose,"$119,894","$119,894",100%,-,-
553,Mob Psycho 100,"$115,766","$115,766",100%,-,-
554,Sympathy for the Devil,"$114,301","$51,150",44.8%,"$63,151",55.2%
555,The Woman Who Loves Giraffes,"$113,858","$113,858",100%,-,-
556,Police Story,"$113,164","$113,164",100%,-,-
557,Babylon,"$109,749","$109,749",100%,-,-
558,The Brink,"$106,057","$106,057",100%,-,-
559,Cold Case Hammarskjöld,"$104,965","$104,965",100%,-,-
560,Always and Forever,"$104,871",-,-,"$104,871",100%
561,Hotel by the River,"$101,879","$28,354",27.8%,"$73,525",72.2%
562,Those Who Remained,"$101,737",-,-,"$101,737",100%
563,QT8: The First Eight,"$101,346","$51,896",51.2%,"$49,450",48.8%
564,Papi Chulo,"$99,546","$84,703",85.1%,"$14,843",14.9%
565,Heavy Water,"$99,503","$55,446",55.7%,"$44,057",44.3%
566,High Strung Free Dance 2019 Re-release,"$98,481","$83,891",85.2%,"$14,590",14.8%
567,Charlie Says,"$98,240","$40,685",41.4%,"$57,555",58.6%
568,Prassthanam,"$97,204","$19,984",20.6%,"$77,220",79.4%
569,Little Monsters,"$97,111",-,-,"$97,111",100%
570,A Bigger Splash 2019 Re-release,"$95,826","$95,826",100%,-,-
571,Saand Ki Aankh,"$95,724",-,-,"$95,724",100%
572,The Final Wish,"$95,215","$25,183",26.4%,"$70,032",73.6%
573,Mapplethorpe,"$91,002","$91,002",100%,-,-
574,Loopers: The Caddie's Long Walk,"$90,679","$90,679",100%,-,-
575,The Lumber Baron,"$88,336","$88,336",100%,-,-
576,Jim Allison: Breakthrough,"$87,984","$87,984",100%,-,-
577,ECCO,"$86,858","$86,858",100%,-,-
578,Vault,"$86,741","$29,491",34%,"$57,250",66%
579,National Theater Live: Cyrano de Bergerac,"$86,300","$86,300",100%,-,-
580,Skid Row Marathon,"$84,997","$84,997",100%,-,-
581,Woodstock,"$84,440","$84,440",100%,-,-
582,The Disappearance of My Mother,"$83,930","$24,951",29.7%,"$58,979",70.3%
583,The Kindness of Strangers,"$83,042","$2,705",3.3%,"$80,337",96.7%
584,Prey,"$82,258",-,-,"$82,258",100%
585,Kind Hearts and Coronets 2019 Re-release,"$80,795","$35,948",44.5%,"$44,847",55.5%
586,Batman Returns 2019 Re-release,"$80,699","$70,642",87.5%,"$10,057",12.5%
587,Ms. Purple,"$80,657","$80,657",100%,-,-
588,Armstrong,"$80,169","$19,740",24.6%,"$60,429",75.4%
589,End of the Century,"$79,607","$66,309",83.3%,"$13,298",16.7%
590,Christ Stopped at Eboli,"$78,736","$78,736",100%,-,-
591,Fast Color,"$76,916","$76,916",100%,-,-
592,Greener Grass,"$76,045","$51,456",67.7%,"$24,589",32.3%
593,Made in Bangladesh,"$74,432","$5,322",7.2%,"$69,110",92.8%
594,5B,"$72,968","$72,968",100%,-,-
595,Free Trip to Egypt 2019 Re-release,"$71,087","$71,087",100%,-,-
596,The White Sheik 2019 re-release,"$68,940","$50,850",73.8%,"$18,090",26.2%
597,Last Year at Marienbad 2019 Re-release,"$68,402","$63,425",92.7%,"$4,977",7.3%
598,¡He matado a mi marido!,"$68,017","$45,777",67.3%,"$22,240",32.7%
599,Being Frank,"$67,343","$67,343",100%,-,-
600,The Jesus Rolls,"$64,648","$18,169",28.1%,"$46,479",71.9%
601,Making Waves: The Art of Cinematic Sound,"$63,998","$53,144",83%,"$10,854",17%
602,"Love, Antosha","$62,900","$50,168",79.8%,"$12,732",20.2%
603,The Mountain,"$61,035","$61,035",100%,-,-
604,John Fogerty: 50 Year Trip - Live at Red Rocks,"$59,795","$59,795",100%,-,-
605,Mickey and the Bear,"$57,188","$57,188",100%,-,-
606,Notebook,"$56,166",-,-,"$56,166",100%
607,Vitalina Varela,"$55,862","$14,941",26.7%,"$40,921",73.3%
608,Recorder: The Marion Stokes Project,"$55,632","$55,632",100%,-,-
609,American Dharma,"$51,891","$51,891",100%,-,-
610,Midnight Family,"$51,712","$42,310",81.8%,"$9,402",18.2%
611,Clinton Road,"$50,400","$50,400",100%,-,-
612,Midnight Traveler,"$50,336","$41,265",82%,"$9,071",18%
613,Free Trip to Egypt,"$49,693","$49,693",100%,-,-
614,The Bounty Killer,"$48,815","$48,815",100%,-,-
615,The Queen,"$47,818","$47,818",100%,-,-
616,The Raft,"$47,269","$39,678",83.9%,"$7,591",16.1%
617,Our Time,"$46,433","$14,777",31.8%,"$31,656",68.2%
618,The Bra,"$46,316","$7,324",15.8%,"$38,992",84.2%
619,High on the Hog,"$45,696","$45,696",100%,-,-
620,The Proposal,"$45,149","$45,149",100%,-,-
621,Celebration,"$44,898","$22,557",50.2%,"$22,341",49.8%
622,What Is Democracy?,"$44,536","$44,536",100%,-,-
623,Maze 2019 Re-release,"$44,381","$44,381",100%,-,-
624,What You Gonna Do When the World's on Fire?,"$44,290","$4,672",10.5%,"$39,618",89.5%
625,Carmine Street Guitars,"$44,253","$44,253",100%,-,-
626,Slut in a Good Way,"$44,240","$40,513",91.6%,"$3,727",8.4%
627,Union,"$41,656","$41,656",100%,-,-
628,Dark Light,"$41,240",-,-,"$41,240",100%
629,Why Don't You Just Die!,"$40,995",-,-,"$40,995",100%
630,Aniara,"$40,124","$40,124",100%,-,-
631,Divine Love,"$39,920",-,-,"$39,920",100%
632,Zilla and Zoe,"$39,003","$39,003",100%,-,-
633,Shed of the Dead,"$38,901","$38,901",100%,-,-
634,Batman Forever 2019 Re-release,"$38,387","$38,014",99%,$373,1%
635,Memory: The Origins of Alien,"$37,272","$31,378",84.2%,"$5,894",15.8%
636,The Quiet One,"$37,010","$37,010",100%,-,-
637,The Death of Dick Long,"$36,856","$36,856",100%,-,-
638,Loro,"$36,183","$35,613",98.4%,$570,1.6%
639,Ága,"$35,178","$35,178",100%,-,-
640,Killer Unicorn,"$33,901","$33,901",100%,-,-
641,Moonlight Sonata: Deafness in Three Movements,"$33,823","$33,823",100%,-,-
642,Shooting the Mafia,"$33,547","$10,881",32.4%,"$22,666",67.6%
643,Redoubt,"$33,155","$33,155",100%,-,-
644,An Acceptable Loss,"$32,427","$32,427",100%,-,-
645,10E,"$32,413","$32,413",100%,-,-
646,Desolation Center,"$32,016","$32,016",100%,-,-
647,Gift,"$31,588","$31,588",100%,-,-
648,The Cat Rescuers,"$31,540","$31,540",100%,-,-
649,Buddy,"$31,203","$31,203",100%,-,-
650,Pasolini 2019 Re-release,"$30,757","$30,757",100%,-,-
651,Los Reyes,"$30,418","$30,418",100%,-,-
652,Lionel Richie at Glastonbury,"$30,123","$30,123",100%,-,-
653,The Perfect Race,"$29,644","$29,644",100%,-,-
654,The Ground Beneath My Feet,"$29,251","$29,251",100%,-,-
655,Batman & Robin 2019 Re-release,"$28,793","$28,597",99.3%,$196,0.7%
656,The Load,"$28,410","$28,410",100%,-,-
657,El Norte 2019 Re-release,"$27,920","$27,920",100%,-,-
658,Bauhaus Spirit: 100 Years of Bauhaus,"$27,768","$17,122",61.7%,"$10,646",38.3%
659,"Leaving Home, Coming Home: A Portrait of Robert Frank","$27,073","$27,073",100%,-,-
660,Wrestle,"$26,597","$26,597",100%,-,-
661,Donnybrook,"$26,284","$26,284",100%,-,-
662,Light from Light,"$24,808","$24,808",100%,-,-
663,Strike,"$24,743","$15,758",63.7%,"$8,985",36.3%
664,Hyenas,"$24,672","$24,672",100%,-,-
665,The Aspern Papers,"$24,554","$9,277",37.8%,"$15,277",62.2%
666,Chasing Einstein,"$24,057","$24,057",100%,-,-
667,Steven Universe: The Movie,"$24,012",-,-,"$24,012",100%
668,Robert the Bruce,"$23,425",-,-,"$23,425",100%
669,Ode to Joy,"$22,594","$17,303",76.6%,"$5,291",23.4%
670,The Sound of Silence,"$21,994","$20,013",91%,"$1,981",9%
671,Wicked Witches,"$21,600","$21,600",100%,-,-
672,Round of Your Life,"$20,941","$20,941",100%,-,-
673,The All Americans,"$20,324","$20,324",100%,-,-
674,General Magic,"$20,046","$20,046",100%,-,-
675,The Gospel of Eureka,"$20,039","$20,039",100%,-,-
676,Scandalous: The True Story of the National Enquirer,"$18,759","$18,759",100%,-,-
677,Before Stonewall,"$18,724","$18,724",100%,-,-
678,The Return of Martin Guerre 2019 Re-release,"$18,603","$18,603",100%,-,-
679,"Phoenix, Oregon","$18,356","$18,356",100%,-,-
680,The Cranes Are Flying,"$17,923","$17,923",100%,-,-
681,Chained for Life,"$17,431","$17,431",100%,-,-
682,Joseph Pulitzer: Voice of the People,"$16,970","$16,970",100%,-,-
683,Virginia Minnesota,"$16,118","$16,118",100%,-,-
684,Starfish,"$15,849","$15,849",100%,-,-
685,Trinity Seven The Movie 2: Heavens Library & Crimson Lord,"$15,712","$15,712",100%,-,-
686,The Competition 2019 Re-release,"$15,622","$15,622",100%,-,-
687,Stuffed,"$15,532","$15,532",100%,-,-
688,Between the Lines,"$15,383","$15,383",100%,-,-
689,Funan,"$15,152","$15,152",100%,-,-
690,Wrinkles the Clown,"$14,938","$14,938",100%,-,-
691,ZZ Top: That Little Ol' Band from Texas,"$14,879","$14,879",100%,-,-
692,My Son 2019 Re-release,"$14,450","$14,450",100%,-,-
693,Combat Obscura,"$14,242","$14,242",100%,-,-
694,Screwball,"$13,967","$13,967",100%,-,-
695,Genesis,"$13,856","$6,784",49%,"$7,072",51%
696,This One's for the Ladies,"$13,688","$13,688",100%,-,-
697,Rapid Response,"$13,294","$13,294",100%,-,-
698,Duet for Cannibals 2019 re-release,"$12,962","$12,962",100%,-,-
699,Off Season,"$12,544","$12,544",100%,-,-
700,Bricked,"$12,201","$12,201",100%,-,-
701,Zen for Nothing,"$12,107","$12,107",100%,-,-
702,Imprisoned,"$12,050","$12,050",100%,-,-
703,Quartet,"$12,042","$12,042",100%,-,-
704,"Cassandro, The Exotico!","$11,897","$11,897",100%,-,-
705,Hollywould,"$11,888","$11,888",100%,-,-
706,In Like Flynn,"$11,255","$11,255",100%,-,-
707,Made Me Do It,"$11,151","$11,151",100%,-,-
708,Suburban Birds,"$10,997","$10,997",100%,-,-
709,16 Bars,"$10,985","$10,985",100%,-,-
710,If the Dancer Dances,"$10,912","$10,912",100%,-,-
711,Vision Portraits,"$10,771","$10,771",100%,-,-
712,Intuitions,"$10,606","$10,606",100%,-,-
713,I'll Take Your Dead,"$10,523","$10,523",100%,-,-
714,When Lambs Become Lions,"$10,197","$9,337",91.6%,$860,8.4%
715,Olivia,"$9,934","$9,934",100%,-,-
716,Streetwise,"$9,904","$9,904",100%,-,-
717,The Spanish Prisoner 2019 Re-release,"$9,589","$9,589",100%,-,-
718,Fritz Lang's Indian Epic 2019 re-release,"$9,345","$9,345",100%,-,-
719,A Dark Place,"$9,212",-,-,"$9,212",100%
720,Cracked Up,"$9,197","$9,197",100%,-,-
721,The Hottest August,"$9,163","$9,163",100%,-,-
722,Frantz Fanon: Black Skin White Mask,"$9,025","$9,025",100%,-,-
723,The Meanest Man in Texas,"$8,850","$8,850",100%,-,-
724,That Part Feeling - the Universe of Arvo Part,"$8,812","$8,812",100%,-,-
725,Dosed,"$8,643",-,-,"$8,643",100%
726,The Dead Center,"$8,320","$8,320",100%,-,-
727,The Etruscan Smile 2019 release,"$8,213","$8,213",100%,-,-
728,Angels Are Made Of Light,"$7,919","$7,919",100%,-,-
729,This Magnificent Cake!,"$7,888","$7,888",100%,-,-
730,Ghost Fleet,"$7,850","$7,850",100%,-,-
731,The Plagiarists,"$7,768","$7,768",100%,-,-
732,Gregory's Girl,"$7,710","$7,710",100%,-,-
733,Beloved Beast,"$7,301","$7,301",100%,-,-
734,Going Attractions: The Definitive Story of the Movie Palace,"$6,763","$6,763",100%,-,-
735,Dying to Survive 2019 Re-release,"$6,752","$6,752",100%,-,-
736,Spiral Farm,"$6,517","$6,517",100%,-,-
737,Under the Eiffel Tower,"$6,291","$6,291",100%,-,-
738,To Be of Service,"$6,173","$6,173",100%,-,-
739,Relaxer,"$6,133","$6,133",100%,-,-
