Rank,Release Group,Worldwide,Domestic,%,Foreign,%
335,Bright Days Ahead 2013 Re-release,"$669,085","$21,770",3.3%,"$647,315",96.7%
336,The Torn Poster Let Out a Hero,"$669,070","$410,526",61.4%,"$258,544",38.6%
337,Camille Claudel 1915,"$660,355","$35,296",5.3%,"$625,059",94.7%
338,The Patience Stone,"$654,587","$148,671",22.7%,"$505,916",77.3%
339,In Secret,"$652,228","$444,179",68.1%,"$208,049",31.9%
340,Salinger,"$650,675","$583,633",89.7%,"$67,042",10.3%
341,Short Peace,"$628,807","$22,862",3.6%,"$605,945",96.4%
342,Paradise: Faith,"$618,696","$6,508",1.1%,"$612,188",98.9%
343,Omar,"$614,444","$356,000",57.9%,"$258,444",42.1%
344,Walking the Camino: Six Ways to Santiago,"$612,717","$612,717",100%,-,-
345,The Returned,"$612,521",-,-,"$612,521",100%
346,Summer in February,"$605,403","$1,624",0.3%,"$603,779",99.7%
347,The Armstrong Lie,"$594,394","$383,294",64.5%,"$211,100",35.5%
348,Boss,"$594,283",-,-,"$594,283",100%
349,Upstream Color,"$587,174","$444,098",75.6%,"$143,076",24.4%
350,The Dance of Reality,"$558,636","$293,680",52.6%,"$264,956",47.4%
351,Sound City,"$521,181","$422,853",81.1%,"$98,328",18.9%
352,Scatter My Ashes at Bergdorf's,"$518,342","$518,342",100%,-,-
353,The Inevitable Defeat of Mister & Pete,"$506,303","$494,608",97.7%,"$11,695",2.3%
354,The Polar Express 2013 IMAX Release,"$493,776","$493,776",100%,-,-
355,Open Grave,"$489,812",-,-,"$489,812",100%
356,At Any Price,"$487,455","$380,594",78.1%,"$106,861",21.9%
357,Breathe In,"$481,079","$89,661",18.6%,"$391,418",81.4%
358,On the Job,"$472,890","$164,620",34.8%,"$308,270",65.2%
359,Ghanchakkar,"$464,803","$203,044",43.7%,"$261,759",56.3%
360,We Steal Secrets,"$457,517","$166,243",36.3%,"$291,274",63.7%
361,Paradise: Hope,"$457,132","$6,701",1.5%,"$450,431",98.5%
362,The Rocket,"$449,064","$56,823",12.7%,"$392,241",87.3%
363,Charlie Countryman,"$443,990","$11,650",2.6%,"$432,340",97.4%
364,Prince Avalanche,"$442,313","$205,139",46.4%,"$237,174",53.6%
365,Bastards,"$439,935","$24,525",5.6%,"$415,410",94.4%
366,Go Goa Gone,"$429,350","$298,457",69.5%,"$130,893",30.5%
367,Settai,"$422,247","$87,838",20.8%,"$334,409",79.2%
368,Dirty Wars,"$416,853","$384,473",92.2%,"$32,380",7.8%
369,R... Rajkumar,"$410,495","$166,503",40.6%,"$243,992",59.4%
370,Gabrielle,"$406,256","$5,534",1.4%,"$400,722",98.6%
371,Drinking Buddies,"$401,914","$343,341",85.4%,"$58,573",14.6%
372,Once Upon a Time in Mumbaai Dobara,"$389,237",-,-,"$389,237",100%
373,Singh Saab the Great,"$388,622","$225,668",58.1%,"$162,954",41.9%
374,Shahid,"$377,803","$12,153",3.2%,"$365,650",96.8%
375,Fanny,"$371,657","$8,735",2.4%,"$362,922",97.6%
376,7 Boxes,"$370,892","$38,106",10.3%,"$332,786",89.7%
377,Hava Nagila,"$370,218","$370,218",100%,-,-
378,When Comedy Went to School,"$369,065","$369,065",100%,-,-
379,Koch,"$342,941","$342,941",100%,-,-
380,Happy People: A Year in the Taiga,"$338,987","$338,987",100%,-,-
381,Linsanity,"$332,990","$302,645",90.9%,"$30,345",9.1%
382,Camp,"$324,977","$324,977",100%,-,-
383,The English Teacher,"$320,013","$104,810",32.8%,"$215,203",67.2%
384,Not Today,"$318,121","$318,121",100%,-,-
385,Inch'Allah,"$317,656","$9,840",3.1%,"$307,816",96.9%
386,Aftershock,"$294,696","$58,510",19.9%,"$236,186",80.1%
387,The Anonymous People,"$284,147","$284,147",100%,-,-
388,The Summit,"$277,651","$243,550",87.7%,"$34,101",12.3%
389,Come Out and Play,"$271,735","$2,638",1%,"$269,097",99%
390,The Canyons,"$270,185","$56,825",21%,"$213,360",79%
391,Grand départ,"$262,412",$677,0.3%,"$261,735",99.7%
392,Augustine,"$262,390","$107,352",40.9%,"$155,038",59.1%
393,Spiders,"$257,019",-,-,"$257,019",100%
394,Officer Down,"$255,080","$1,463",0.6%,"$253,617",99.4%
395,The Attacks of 26/11,"$248,346","$248,346",100%,-,-
396,The Notebook 2013 Re-release,"$246,557","$66,559",27%,"$179,998",73%
397,Rangeelay,"$243,246","$148,418",61%,"$94,828",39%
398,Of Horses and Men,"$239,969","$11,894",5%,"$228,075",95%
399,Red Obsession,"$238,223","$13,199",5.5%,"$225,024",94.5%
400,Shuddh Desi Romance,"$237,249",-,-,"$237,249",100%
401,A Place at the Table,"$231,378","$231,378",100%,-,-
402,InAPPropriate Comedy,"$228,004","$228,004",100%,-,-
403,Crystal Fairy & the Magical Cactus,"$223,821","$202,370",90.4%,"$21,451",9.6%
404,The Pervert's Guide to Ideology,"$214,313","$67,966",31.7%,"$146,347",68.3%
405,A Glimpse Inside the Mind of Charles Swan III,"$210,565","$45,350",21.5%,"$165,215",78.5%
406,Casablanca 2013 Re-release,"$208,608","$208,608",100%,-,-
407,Ek Thi Daayan,"$206,279","$112,135",54.4%,"$94,144",45.6%
408,No Place on Earth,"$200,238","$200,238",100%,-,-
409,Cutie and the Boxer,"$200,036","$200,036",100%,-,-
410,Free Angela and All Political Prisoners,"$195,005","$194,102",99.5%,$903,0.5%
411,Java Heat,"$189,739","$1,061",0.6%,"$188,678",99.4%
412,The Last Days on Mars,"$187,191","$24,084",12.9%,"$163,107",87.1%
413,In the Fog,"$186,838","$11,894",6.4%,"$174,944",93.6%
414,Fukrey,"$180,331","$125,279",69.5%,"$55,052",30.5%
415,Zaytoun,"$177,753","$42,330",23.8%,"$135,423",76.2%
416,Girl on a Bicycle,"$176,272","$91,401",51.9%,"$84,871",48.1%
417,Afternoon Delight,"$175,755","$174,496",99.3%,"$1,259",0.7%
418,A.C.O.D.,"$175,705","$175,705",100%,-,-
419,Black Rock,"$175,682",-,-,"$175,682",100%
420,SOMM,"$174,197","$174,197",100%,-,-
421,Escape from Tomorrow,"$171,962","$171,962",100%,-,-
422,Copperhead,"$171,740","$171,740",100%,-,-
423,Free the Mind,"$168,916","$157,201",93.1%,"$11,715",6.9%
424,Narco Cultura,"$163,690","$145,088",88.6%,"$18,602",11.4%
425,Murder 3,"$159,798",-,-,"$159,798",100%
426,We Are What We Are,"$159,047","$81,381",51.2%,"$77,666",48.8%
427,Mother of George,"$157,937","$157,937",100%,-,-
428,LUV,"$156,996","$156,996",100%,-,-
429,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,"$152,791","$152,791",100%,-,-
430,Snake & Mongoose,"$152,200","$152,200",100%,-,-
431,Tasting Menu,"$150,718","$18,686",12.4%,"$132,032",87.6%
432,American Promise,"$146,702","$146,702",100%,-,-
433,The Punk Singer,"$146,000","$122,742",84.1%,"$23,258",15.9%
434,John Dies at the End,"$141,951","$141,951",100%,-,-
435,Good Ol' Freda,"$138,811","$138,811",100%,-,-
436,Is the Man Who Is Tall Happy?,"$137,042","$137,042",100%,-,-
437,Computer Chess,"$127,852","$102,041",79.8%,"$25,811",20.2%
438,A Band Called Death,"$127,257","$127,257",100%,-,-
439,Europa Report,"$125,687","$125,687",100%,-,-
440,Spinning Plates,"$124,856","$112,449",90.1%,"$12,407",9.9%
441,Final: The Rapture,"$124,561","$124,561",100%,-,-
442,The Square,"$124,244","$124,244",100%,-,-
443,Spark: A Burning Man Story,"$120,459","$120,459",100%,-,-
444,Gimme the Loot,"$116,783","$104,442",89.4%,"$12,341",10.6%
445,A Case of You,"$116,559","$4,187",3.6%,"$112,372",96.4%
446,I Am Divine,"$115,739","$81,497",70.4%,"$34,242",29.6%
447,Ain't in It for My Health: A Film About Levon Helm,"$113,966","$113,966",100%,-,-
448,Una noche,"$111,903","$100,887",90.2%,"$11,016",9.8%
449,Violet & Daisy,"$108,139","$17,186",15.9%,"$90,953",84.1%
450,Bettie Page Reveals All,"$108,118","$108,118",100%,-,-
451,Big Star: Nothing Can Hurt Me,"$105,998","$105,998",100%,-,-
452,The Investigator,"$103,739","$103,739",100%,-,-
453,Stevie Nicks: In Your Dreams,"$103,028","$103,028",100%,-,-
454,Becoming Traviata,"$102,015","$62,652",61.4%,"$39,363",38.6%
455,Blazing Saddles 2013 Re-release,"$101,481","$101,481",100%,-,-
456,The United States of Autism,"$100,403","$100,403",100%,-,-
457,One Track Heart: The Story of Krishna Das,"$100,401","$100,401",100%,-,-
458,In Bloom,"$97,236","$56,092",57.7%,"$41,144",42.3%
459,A Field in England,"$97,195","$32,846",33.8%,"$64,349",66.2%
460,Leviathan,"$96,778","$76,202",78.7%,"$20,576",21.3%
461,Singin' in the Rain 2013 Re-release,"$96,763","$96,763",100%,-,-
462,Blue Caprice,"$93,995","$93,995",100%,-,-
463,Will You Still Love Me Tomorrow?,"$93,046","$6,694",7.2%,"$86,352",92.8%
464,King's Faith,"$90,106","$90,106",100%,-,-
465,Somebody Up There Likes Me,"$89,435","$89,435",100%,-,-
466,Jewtopia,"$88,327","$46,437",52.6%,"$41,890",47.4%
467,Money for Nothing: Inside the Federal Reserve,"$88,045","$88,045",100%,-,-
468,Burning Bush,"$80,943","$16,731",20.7%,"$64,212",79.3%
469,Winnie Mandela,"$80,634","$80,634",100%,-,-
470,Ramaiya Vastavaiya,"$80,108","$80,108",100%,-,-
471,Aurangzeb,"$79,665",-,-,"$79,665",100%
472,Jayne Mansfield's Car,"$79,178","$14,836",18.7%,"$64,342",81.3%
473,Concussion,"$78,957","$42,606",54%,"$36,351",46%
474,Table No. 21,"$77,621","$46,720",60.2%,"$30,901",39.8%
475,Mademoiselle C,"$76,621","$48,668",63.5%,"$27,953",36.5%
476,Wish You Were Here 2013 Re-release,"$75,870","$46,347",61.1%,"$29,523",38.9%
477,Into the White 2013 Re-release,"$75,747",$704,0.9%,"$75,043",99.1%
478,After Tiller,"$72,125","$72,125",100%,-,-
479,An Oversimplification of Her Beauty,"$71,906","$71,906",100%,-,-
480,As I Lay Dying,"$71,759","$16,697",23.3%,"$55,062",76.7%
481,Seasons of Gray,"$70,605","$70,605",100%,-,-
482,Go for Sisters,"$70,495","$70,495",100%,-,-
483,Bajatey Raho,"$69,085","$55,397",80.2%,"$13,688",19.8%
484,Maidentrip,"$68,243","$68,243",100%,-,-
485,Pandora's Promise,"$66,680","$66,680",100%,-,-
486,Out in the Dark,"$66,017","$26,966",40.8%,"$39,051",59.2%
487,D-Day,"$65,536",-,-,"$65,536",100%
488,Let the Fire Burn,"$64,489","$64,489",100%,-,-
489,The Last of the Unjust,"$63,136","$40,563",64.2%,"$22,573",35.8%
490,"I, Me aur Main","$61,863",-,-,"$61,863",100%
491,Independent Lens: Don't Stop Believin': Everyman's Journey,"$61,018","$61,018",100%,-,-
492,The Wicker Man 2013 Re-release,"$60,891","$60,891",100%,-,-
493,It's a Disaster,"$60,818","$60,818",100%,-,-
494,Sweet Dreams,"$59,403","$59,403",100%,-,-
495,The Trials of Muhammad Ali,"$59,081","$59,081",100%,-,-
496,Faust,"$58,132","$58,132",100%,-,-
497,Terms and Conditions May Apply,"$55,824","$55,824",100%,-,-
498,C.O.G.,"$55,301","$55,301",100%,-,-
499,The Lovely Month of May,"$55,038","$55,038",100%,-,-
500,Line of Duty,"$54,204","$54,204",100%,-,-
501,Rising from Ashes,"$53,804","$38,602",71.7%,"$15,202",28.3%
502,Leonie 2013 Re-release,"$53,692","$53,692",100%,-,-
503,Going Attractions: The Definitive Story of the American Drive-in Movie,"$52,458","$52,458",100%,-,-
504,Venus and Serena,"$51,271","$51,271",100%,-,-
505,God Loves Uganda,"$51,229","$51,229",100%,-,-
506,The Citizen,"$48,767","$24,296",49.8%,"$24,471",50.2%
507,A Cop,"$48,040","$48,040",100%,-,-
508,GMO OMG,"$47,558","$47,558",100%,-,-
509,American Made Movie,"$45,175","$45,175",100%,-,-
510,Contempt 2013 Re-release,"$43,763","$43,763",100%,-,-
511,Bad Blood 2013 Re-release,"$43,758","$35,176",80.4%,"$8,582",19.6%
512,Andre Gregory: Before and After Dinner,"$42,892","$42,892",100%,-,-
513,Holla II,"$41,537","$41,537",100%,-,-
514,Language of a Broken Heart,"$40,645","$40,645",100%,-,-
515,Mercedes Sosa: The Voice of Latin America,"$40,643","$2,648",6.5%,"$37,995",93.5%
516,CBGB,"$40,400","$40,400",100%,-,-
517,The Short Game,"$39,819","$39,819",100%,-,-
518,Plot for Peace,"$39,811","$7,051",17.7%,"$32,760",82.3%
519,How to Make Money Selling Drugs,"$39,192","$39,192",100%,-,-
520,I Used to Be Darker,"$38,974","$22,214",57%,"$16,760",43%
521,Herb & Dorothy 50X50,"$38,933","$38,933",100%,-,-
522,Policeman,"$38,263","$11,263",29.4%,"$27,000",70.6%
523,Russian Ark 2013 Re-release,"$37,984","$37,984",100%,-,-
524,Mumia: Long Distance Revolutionary,"$37,731","$37,731",100%,-,-
525,Big Sur,"$37,466","$37,466",100%,-,-
526,Savannah,"$37,240","$37,240",100%,-,-
527,The Servant,"$36,463","$36,463",100%,-,-
528,Touchy Feely,"$36,128","$36,128",100%,-,-
529,Far Out Isn't Far Enough: The Tomi Ungerer Story,"$35,647","$35,647",100%,-,-
530,M 2013 Re-release,"$35,566","$35,566",100%,-,-
531,Underdogs,"$35,271","$35,271",100%,-,-
532,The Girl,"$35,048","$35,048",100%,-,-
533,Just Like a Woman,"$34,206","$11,403",33.3%,"$22,803",66.7%
534,Bert Stern: Original Madman,"$34,005","$34,005",100%,-,-
535,Running from Crazy,"$33,300","$33,300",100%,-,-
536,Dislecksia: The Movie,"$33,066","$33,066",100%,-,-
537,At Berkeley,"$31,736","$31,736",100%,-,-
538,Beyond the Farthest Star,"$31,433","$31,433",100%,-,-
539,These Birds Walk,"$30,408","$30,408",100%,-,-
540,Long Shot: The Kevin Laue Story 2013 Re-release,"$29,863","$29,863",100%,-,-
541,A Fierce Green Fire: The Battle for A Living Planet,"$29,817","$29,817",100%,-,-
542,Dead Man's Burden,"$29,634","$29,634",100%,-,-
543,Little Fugitive 2013 Re-release,"$29,505","$29,505",100%,-,-
544,Cousin Jules,"$29,337","$29,337",100%,-,-
545,Fire in the Blood,"$28,994","$28,994",100%,-,-
546,Plush,"$28,864","$3,080",10.7%,"$25,784",89.3%
547,Struck by Lightning,"$28,378","$28,378",100%,-,-
548,Simon Killer,"$27,740","$27,740",100%,-,-
549,Broadway Idiot,"$27,595","$27,595",100%,-,-
550,Tiger Eyes,"$27,160","$27,160",100%,-,-
551,The Power of Few,"$25,000","$25,000",100%,-,-
552,Cold Comes the Night,"$24,732","$16,971",68.6%,"$7,761",31.4%
553,Graceland,"$24,529","$24,529",100%,-,-
554,Le Petit Soldat,"$24,296","$24,296",100%,-,-
555,Harry Dean Stanton: Partly Fiction,"$23,959","$23,959",100%,-,-
556,Dear Mr. Watterson,"$23,899","$23,899",100%,-,-
557,Greenwich Village: Music That Defined a Generation,"$23,701","$23,701",100%,-,-
558,Casting By,"$22,497","$18,164",80.7%,"$4,333",19.3%
559,Murder Eleven,"$22,107","$22,107",100%,-,-
560,The ABCs of Death,"$21,832","$21,832",100%,-,-
561,Viola,"$21,818","$21,818",100%,-,-
562,Évocateur: The Morton Downey Jr. Movie,"$21,652","$21,652",100%,-,-
563,Tio Papi,"$21,316","$21,316",100%,-,-
564,The Ghosts in Our Machine,"$20,709","$20,709",100%,-,-
565,Our Nixon,"$20,584","$20,584",100%,-,-
566,Wedding Palace,"$19,908","$19,908",100%,-,-
567,Bad Milo,"$19,613","$19,613",100%,-,-
568,Whensday,"$19,463","$19,463",100%,-,-
569,Smash & Grab: The Story of the Pink Panthers,"$18,938","$18,938",100%,-,-
570,Nostalgia,"$18,846","$18,846",100%,-,-
571,The Sorcerer and the White Snake 2013 Re-release,"$18,759","$18,759",100%,-,-
572,A Single Shot,"$18,642","$18,642",100%,-,-
573,La Camioneta: The Journey of One American School Bus,"$18,558","$18,558",100%,-,-
574,Let My People Go!,"$18,529","$18,529",100%,-,-
575,Four Bags Full,"$18,297","$18,297",100%,-,-
576,Torn,"$18,202","$18,202",100%,-,-
577,Jamel Shabazz Street Photographer,"$17,992","$17,992",100%,-,-
578,Dealin' with Idiots,"$17,909","$17,909",100%,-,-
579,David,"$17,828",-,-,"$17,828",100%
580,The History of Future Folk,"$17,646","$17,646",100%,-,-
581,Le Pont du Nord,"$17,110","$17,110",100%,-,-
582,Night Across the Street,"$16,778","$16,778",100%,-,-
583,Design Is One: The Vignellis,"$16,386","$16,386",100%,-,-
584,Out of the Clear Blue Sky,"$16,050","$16,050",100%,-,-
585,I Declare War,"$14,928","$14,928",100%,-,-
586,La Maison de la radio,"$14,905","$8,095",54.3%,"$6,810",45.7%
587,Kiss of the Damned,"$14,752","$14,752",100%,-,-
588,The Unbelievers,"$14,400","$14,400",100%,-,-
589,Justice Is Mind,"$14,360","$14,360",100%,-,-
590,A Perfect Man,"$14,147","$7,117",50.3%,"$7,030",49.7%
591,Il Futuro,"$14,001","$14,001",100%,-,-
592,This Is Martin Bonner,"$13,888","$13,888",100%,-,-
593,Dorfman in Love,"$13,737","$13,737",100%,-,-
594,A Green Story,"$12,901","$12,901",100%,-,-
595,Breakdance Academy 2013 Re-release,"$12,708","$12,708",100%,-,-
596,Greetings from Tim Buckley,"$12,155","$11,157",91.8%,$998,8.2%
597,36 Saints,"$11,640","$11,640",100%,-,-
598,Midget Zombie Takeover,"$11,006","$11,006",100%,-,-
599,A Resurrection,"$10,730","$10,730",100%,-,-
600,Made in Cleveland,"$10,681","$10,681",100%,-,-
601,American Meat,"$10,650","$10,650",100%,-,-
602,Caucus,"$10,645","$10,645",100%,-,-
603,Evil Intent,"$10,454","$10,454",100%,-,-
604,Shanghai Calling,"$10,400","$10,400",100%,-,-
605,Elemental,"$10,358","$10,358",100%,-,-
606,Shepard & Dark,"$10,278","$10,278",100%,-,-
607,Tip Top,"$10,201","$6,050",59.3%,"$4,151",40.7%
608,Pawn Shop Chronicles,"$10,080","$8,088",80.2%,"$1,992",19.8%
609,Informant,"$10,068","$10,068",100%,-,-
610,Birth of the Living Dead,"$9,802","$9,802",100%,-,-
611,Antoine & Antoinette,"$9,704","$9,704",100%,-,-
612,Northern Lights,"$9,453","$9,453",100%,-,-
613,If I Were You,"$9,432","$9,432",100%,-,-
614,Zero Charisma,"$9,417","$9,417",100%,-,-
615,The End of Love,"$9,342","$9,342",100%,-,-
616,Looking for Maria Sanchez,"$9,338","$9,338",100%,-,-
617,Better Mus' Come,"$9,318","$9,318",100%,-,-
618,Ghost Team One,"$9,195","$9,195",100%,-,-
619,Trouble Every Day 2013 Re-release,"$9,189","$9,189",100%,-,-
620,Big Words,"$8,965","$8,965",100%,-,-
621,Hell Baby,"$8,785","$8,785",100%,-,-
622,The Institute,"$8,445","$8,445",100%,-,-
623,Hello Herman,"$8,437","$8,437",100%,-,-
624,The Happy Sad,"$8,395","$8,395",100%,-,-
625,Downloaded,"$8,377","$8,377",100%,-,-
626,A Teacher,"$8,348","$8,348",100%,-,-
627,Aliyah,"$8,253","$8,253",100%,-,-
628,Far from Vietnam,"$8,132","$8,132",100%,-,-
629,And While We Were Here,"$7,750","$7,750",100%,-,-
630,Girls Against Boys,"$7,529","$7,529",100%,-,-
631,Desperate Acts of Magic,"$7,373","$7,373",100%,-,-
632,Outside Satan,"$7,226",-,-,"$7,226",100%
633,The Brass Teapot,"$6,997","$6,997",100%,-,-
634,Assaulted: Civil Rights Under Fire,"$6,905","$6,905",100%,-,-
635,Sal,"$6,883","$6,883",100%,-,-
636,The Human Scale,"$6,878","$6,878",100%,-,-
637,Breakfast with Curtis,"$6,629","$6,629",100%,-,-
638,Brief Reunion,"$6,601","$6,601",100%,-,-
639,Down the Shore,"$6,558","$6,558",100%,-,-
640,Some Velvet Morning,"$6,420","$6,420",100%,-,-
641,100 Bloody Acres,"$6,388","$6,388",100%,-,-
642,Inescapable,"$6,334","$6,334",100%,-,-
643,Sweetwater,"$6,147","$6,147",100%,-,-
644,Guitar Innovators: John Fahey & Nels Cline,"$6,132","$6,132",100%,-,-
645,Welcome to Pine Hill,"$6,115","$6,115",100%,-,-
646,Rangrezz,"$6,108","$6,108",100%,-,-
647,The Last Time I Saw Macao,"$6,095","$6,095",100%,-,-
648,The Playroom,"$5,964","$5,964",100%,-,-
649,Five Dances,"$5,788","$5,788",100%,-,-
650,A Dark Truth,"$5,750","$5,750",100%,-,-
651,People of a Feather,"$5,677","$5,677",100%,-,-
652,Knife Fight,"$5,661","$5,661",100%,-,-
653,The Time Being,"$5,274","$5,274",100%,-,-
654,Bidder 70,"$5,074","$5,074",100%,-,-
655,Weekend of a Champion,"$4,976","$4,100",82.4%,$876,17.6%
656,Futaba kara tooku hanarete,"$4,960","$4,960",100%,-,-
657,Herman's House,"$4,956","$4,956",100%,-,-
658,Supporting Characters,"$4,917","$4,917",100%,-,-
659,Revelation Road 2: The Sea of Glass and Fire,"$4,871","$4,871",100%,-,-
660,Ferlinghetti: A Rebirth of Wonder,"$4,816","$4,816",100%,-,-
661,All Is Bright,"$4,556","$4,556",100%,-,-
662,Here Comes the Devil,"$4,534","$4,534",100%,-,-
663,Between Us,"$4,380","$4,380",100%,-,-
664,The End of Time,"$4,375","$4,375",100%,-,-
665,3 Geezers!,"$4,175","$4,175",100%,-,-
666,Pawn,"$4,141","$4,141",100%,-,-
667,Contracted,"$4,105","$4,105",100%,-,-
668,Silver Circle,"$4,080","$4,080",100%,-,-
669,The Kitchen,"$4,054","$4,054",100%,-,-
670,Morning,"$4,029","$4,029",100%,-,-
671,Approved for Adoption 2013 Re-release,"$4,015","$4,015",100%,-,-
672,"High Tech, Low Life","$3,836","$3,836",100%,-,-
673,The Condemned,"$3,718","$3,718",100%,-,-
674,Mr. Nobody 2013 Re-release,"$3,622","$3,622",100%,-,-
675,Tricked,"$3,533","$3,533",100%,-,-
676,Scenic Route,"$3,434","$3,434",100%,-,-
677,The Happy Poet,"$3,400","$3,400",100%,-,-
678,Swerve,"$3,338","$3,338",100%,-,-
679,Axe Giant: The Wrath of Paul Bunyan,"$3,287","$3,287",100%,-,-
680,As Cool as I Am,"$3,234","$3,234",100%,-,-
681,Drew: The Man Behind the Poster,"$3,078","$3,078",100%,-,-
682,A Girl and a Gun,"$3,018","$3,018",100%,-,-
683,Approaching Midnight,"$2,795","$2,795",100%,-,-
684,The Lesser Blessed,"$2,732","$2,732",100%,-,-
685,Sparrows Dance,"$2,602","$2,602",100%,-,-
686,Last Flight of the Champion,"$2,597","$2,597",100%,-,-
687,Hammer of the Gods,"$2,590",$641,24.7%,"$1,949",75.3%
688,Cassadaga,"$2,544","$2,544",100%,-,-
689,Almost in Love,"$2,510","$2,510",100%,-,-
690,The Last Day of August,"$2,492","$2,492",100%,-,-
691,Men at Lunch,"$2,483","$2,483",100%,-,-
692,Lotus Eaters,"$2,325","$2,325",100%,-,-
693,The Happy House,"$2,311","$2,311",100%,-,-
694,InSpectres,"$2,207","$2,207",100%,-,-
695,Rubberneck,"$2,075","$2,075",100%,-,-
696,Red Flag,"$2,075","$2,075",100%,-,-
697,Best Man Down,"$1,938","$1,938",100%,-,-
698,Detention of the Dead,"$1,777","$1,777",100%,-,-
699,You Don't Need Feet to Dance,"$1,719","$1,719",100%,-,-
700,The Package,"$1,469","$1,469",100%,-,-
701,A Zombie Invasion,"$1,170","$1,170",100%,-,-
702,Veer!,"$1,132","$1,132",100%,-,-
703,Absence,"$1,031","$1,031",100%,-,-
704,Remnants,"$1,022","$1,022",100%,-,-
705,Syrup,$663,$663,100%,-,-
706,Triumph of the Wall,$476,$476,100%,-,-
